221,1351,1747,1105
222,1922,65,1110
223,2619,1650,1115
224,1495,812,1120
225,1042,2015,1125
226,909,1274,1130
227,1380,1411,1135
228,780,615,1140
229,441,1680,1145
230,2009,1377,1150
231,2208,1340,1155
232,501,2412,1160
233,1105,2060,1165
234,870,2618,1170
235,202,1678,1175
236,1752,519,1180
237,723,1472,1185
238,2363,279,1190
239,1221,461,1195
240,875,1723,1200
241,734,2122,1205
242,1274,195,1210
243,1985,1732,1215
244,1458,674,1220
245,2641,2105,1225
246,25,909,1230
247,2115,2071,1235
248,45,1454,1240
249,2319,183,1245
250,569,2151,1250
251,1548,2072,1255
252,2541,2318,1260
253,1439,606,1265
254,1596,657,1270
255,2477,1672,1275
256,761,745,1280
257,1843,1999,1285
258,2021,2047,1290
259,2508,751,1295
260,1502,635,1300
261,2382,2584,1305
262,461,272,1310
263,2027,1651,1315
264,506,1425,1320
265,993,626,1325
266,475,1430,1330
267,1358,1036,1335
268,47,1086,1340
269,312,1555,1345
270,1151,992,1350
271,1151,1603,1355
272,116,406,1360
273,2574,279,1365
274,1370,560,1370
275,2403,168,1375
276,1676,2454,1380
277,2033,1780,1385
278,1654,1127,1390
279,1310,2378,1395
280,740,396,1400
281,1636,2375,1405
282,2569,1528,1410
283,118,469,1415
284,1217,235,1420
285,264,1277,1425
286,354,1539,1430
287,1027,1670,1435
288,1617,1881,1440
289,141,2250,1445
290,1286,7,1450
291,186,461,1455
292,1930,589,1460
293,1101,1760,1465
294,785,2506,1470
295,477,806,1475
296,182,929,1480
297,320,31,1485
298,1103,447,1490
299,1093,763,1495
300,944,2086,1500
301,1903,156,1505
302,1626,1065,1510
303,307,2050,1515
304,101,2233,1520
305,1984,1442,1525
306,2007,2381,1530
307,1028,2144,1535
308,1810,619,1540
309,978,584,1545
310,1889,1450,1550
311,1014,742,1555
312,915,149,1560
313,2111,269,1565
314,349,817,1570
315,1644,2489,1575
316,1290,2187,1580
317,1918,379,1585
318,1521,1547,1590
319,1720,1664,1595
320,1515,758,1600
321,2190,403,1605
322,1995,1923,1610
323,309,2388,1615
324,660,1439,1620
325,1238,1463,1625
326,1502,1116,1630
327,2128,1949,1635
328,1231,1469,1640
329,993,1381,1645
330,85,666,1650
331,1833,2466,1655
332,2021,763,1660
333,1625,1095,1665
334,1703,2177,1670
335,1441,1661,1675
336,1098,1515,1680
337,1737,763,1685
338,2095,2462,1690
339,1248,960,1695
340,1073,2413,1700
341,1524,229,1705
342,1161,2468,1710
343,725,2435,1715
344,2351,1334,1720
345,620,891,1725
346,995,2177,1730
347,2576,1398,1735
348,1656,2408,1740
349,1458,856,1745
350,2460,2566,1750
351,1077,2334,1755
352,1500,488,1760
353,1857,1093,1765
354,1218,2406,1770
355,1827,2419,1775
356,2044,2332,1780
357,1335,2567,1785
358,361,1363,1790
359,2237,2631,1795
360,1861,2166,1800
361,521,756,1805
362,442,2111,1810
363,421,1794,1815
364,63,2531,1820
365,219,2589,1825
366,2562,136,1830
367,1125,2384,1835
368,497,570,1840
369,478,1356,1845
370,2337,2150,1850
371,2365,879,1855
372,2410,1420,1860
373,1907,143,1865
374,1484,1554,1870
375,1966,2337,1875
376,1618,94,1880
377,2521,1414,1885
378,29,852,1890
379,1610,704,1895
380,1376,1469,1900
381,2031,1057,1905
382,1015,951,1910
383,436,2375,1915
384,967,642,1920
385,2131,2427,1925
386,1379,2192,1930
387,371,1918,1935
388,487,1695,1940
389,1211,2140,1945
390,2067,218,1950
391,1909,2065,1955
392,1174,1221,1960
393,2503,1195,1965
394,812,1930,1970
395,1422,717,1975
396,198,1238,1980
397,1042,2407,1985
398,1615,1401,1990
399,2627,995,1995
400,2252,627,2000
401,254,354,2005
402,2086,2278,2010
403,2604,1435,2015
404,1582,2342,2020
405,2092,1152,2025
406,380,895,2030
407,474,1078,2035
408,149,141,2040
409,2101,1835,2045
410,235,585,2050
411,2551,2281,2055
412,67,1745,2060
413,768,1088,2065
414,1022,484,2070
415,2045,213,2075
416,2143,2628,2080
417,932,910,2085
418,257,1638,2090
419,1483,1737,2095
420,1975,2052,2100
421,1961,791,2105
422,1482,142,2110
423,1335,447,2115
424,1970,2289,2120
425,1370,761,2125
426,404,1564,2130
427,2452,2344,2135
428,647,1502,2140
429,172,67,2145
430,1203,238,2150
431,2220,151,2155
432,1481,1417,2160
433,1280,457,2165
434,1510,94,2170
435,2199,922,2175
436,1796,1356,2180
437,1510,1860,2185
438,1971,879,2190
439,1687,1302,2195
440,1035,2527,2200
441,1443,2460,2205
442,2282,2522,2210
443,52,1719,2215
444,911,289,2220
445,1,859,2225
446,1073,1722,2230
447,246,959,2235
448,819,1097,2240
449,192,1230,2245
450,297,127,2250
451,1161,2130,2255
452,699,995,2260
453,935,719,2265
454,2602,1852,2270
455,1921,1089,2275
456,869,905,2280
457,173,551,2285
458,2159,2114,2290
459,2499,642,2295
460,1268,1498,2300
461,2211,2615,2305
462,138,402,2310
463,177,271,2315
464,1375,1636,2320
465,675,1440,2325
466,2113,1904,2330
467,2266,663,2335
468,2506,676,2340
469,270,2559,2345
470,1948,1719,2350
471,1165,1126,2355
472,2406,368,2360
473,1725,2324,2365
474,19,461,2370
475,2213,2572,2375
476,2055,523,2380
477,1126,1650,2385
478,2022,1820,2390
479,1583,1186,2395
480,319,156,2400
481,1096,611,2405
482,2141,2423,2410
483,1620,657,2415
484,2002,2014,2420
485,2511,2259,2425
486,17,1852,2430
487,380,1235,2435
488,2118,860,2440
489,499,415,2445
490,1254,2215,2450
491,566,2440,2455
492,2008,1538,2460
493,2361,87,2465
494,1591,2127,2470
495,2117,57,2475
496,628,2172,2480
497,1121,597,2485
498,2465,1076,2490
499,2402,206,2495
500,1638,1076,2500
501,1376,805,2505
502,909,754,2510
503,2241,1760,2515
504,1822,1722,2520
505,2634,2477,2525
506,210,2120,2530
507,2316,174,2535
508,930,539,2540
509,2039,18,2545
510,464,2259,2550
511,342,2412,2555
512,1250,205,2560
513,737,2414,2565
514,2153,402,2570
515,2313,1855,2575
516,1864,2495,2580
517,570,823,2585
518,517,1098,2590
519,1361,2032,2595
520,681,605,2600
521,616,152,2605
522,2111,375,2610
523,2425,2318,2615
524,2493,172,2620
525,1182,1127,2625
526,499,1338,2630
527,805,1636,2635
528,1074,1042,2640
529,400,1412,2645
530,2620,1934,2650
531,1805,478,2655
532,247,2437,2660
533,2425,1881,2665
534,2428,2545,2670
535,574,757,2675
536,1054,2346,2680
537,2587,1667,2685
538,1744,992,2690
539,1232,1565,2695
540,411,2402,2700
541,972,2169,2705
542,18,1100,2710
543,434,390,2715
544,1535,2524,2720
545,2101,2170,2725
546,318,843,2730
547,285,1749,2735
548,671,1707,2740
549,1063,1298,2745
550,207,2390,2750
551,1886,1470,2755
552,1099,143,2760
553,2286,621,2765
554,1339,2109,2770
555,321,2444,2775
556,2535,1777,2780
557,1458,183,2785
558,2478,2357,2790
559,1136,564,2795
560,925,682,2800
561,931,382,2805
562,2276,389,2810
563,2189,890,2815
564,2113,961,2820
565,2211,1581,2825
566,2230,1338,2830
567,2004,2001,2835
568,2415,1012,2840
569,1078,336,2845
570,333,1420,2850
571,972,1584,2855
572,121,700,2860
573,813,2347,2865
574,2456,1216,2870
575,2076,1000,2875
576,965,1538,2880
577,2632,40,2885
578,1992,1834,2890
579,2328,2373,2895
580,1377,550,2900
581,2288,2419,2905
582,1938,1229,2910
583,553,2389,2915
584,661,1228,2920
585,1041,793,2925
586,1369,2185,2930
587,1276,2313,2935
588,2544,2602,2940
589,1873,342,2945
590,119,1462,2950
591,1856,1357,2955
592,113,2155,2960
593,245,1364,2965
594,1959,2606,2970
595,1058,970,2975
596,1916,1125,2980
597,1317,843,2985
598,68,1349,2990
599,2481,1946,2995
600,1931,204,3000
601,1339,2014,3005
602,1133,464,3010
603,72,1610,3015
604,1422,1143,3020
605,1924,762,3025
606,2208,2527,3030
607,1696,17,3035
608,1060,12,3040
609,643,1898,3045
610,295,1801,3050
611,1564,2300,3055
612,2428,1275,3060
613,913,109,3065
614,940,629,3070
615,2118,1983,3075
616,1363,1047,3080
617,1037,2102,3085
618,781,974,3090
619,1662,861,3095
620,2409,2281,3100
621,2620,2172,3105
622,551,1077,3110
623,491,801,3115
624,48,940,3120
625,963,1475,3125
626,1104,1024,3130
627,805,712,3135
628,1934,2245,3140
629,2105,2299,3145
630,378,1697,3150
631,419,1807,3155
632,1678,436,3160
633,2379,1116,3165
634,1084,2137,3170
635,183,2258,3175
636,1836,2197,3180
637,1244,553,3185
638,1220,1744,3190
639,1106,798,3195
640,2046,1084,3200
641,459,1603,3205
642,2308,1760,3210
643,171,460,3215
644,973,2293,3220
645,646,1659,3225
646,1200,1478,3230
647,34,1034,3235
648,1247,2123,3240
649,2321,1245,3245
650,2175,209,3250
651,772,1111,3255
652,1856,2429,3260
653,1647,1098,3265
654,1604,1577,3270
655,2193,834,3275
656,2026,398,3280
657,394,1838,3285
658,2125,2548,3290
659,747,2338,3295
660,269,443,3300
661,1746,2481,3305
662,934,1998,3310
663,195,234,3315
664,250,1298,3320
665,545,226,3325
666,1574,460,3330
667,154,1863,3335
668,157,939,3340
669,1940,771,3345
670,659,1177,3350
671,1894,1032,3355
672,587,276,3360
673,1707,2629,3365
674,442,2453,3370
675,1409,1706,3375
676,1487,1838,3380
677,1889,248,3385
678,167,1404,3390
679,1990,1598,3395
680,884,1346,3400
681,212,2092,3405
682,1936,258,3410
683,1903,1528,3415
684,382,1440,3420
685,2325,1273,3425
686,1341,2091,3430
687,1636,2193,3435
688,889,643,3440
689,2373,824,3445
690,852,1266,3450
691,971,1761,3455
692,1692,2610,3460
693,1115,1152,3465
694,64,1290,3470
695,1481,1676,3475
696,530,755,3480
697,19,444,3485
698,341,764,3490
699,1552,1740,3495
700,2458,868,3500
701,2477,1480,3505
702,2076,2022,3510
703,2253,2587,3515
704,1915,192,3520
705,1464,544,3525
706,242,2423,3530
707,1743,463,3535
708,193,1240,3540
709,285,1390,3545
710,278,1198,3550
711,805,1820,3555
712,930,1377,3560
713,2632,2436,3565
714,845,306,3570
715,2399,135,3575
716,991,1975,3580
717,863,1234,3585
718,1149,2135,3590
719,1605,2577,3595
720,1964,901,3600
721,2007,1718,3605
722,1589,1416,3610
723,1287,910,3615
724,73,1646,3620
725,1372,1949,3625
726,982,1478,3630
727,1569,370,3635
728,1853,5,3640
729,1031,2566,3645
730,409,1696,3650
731,484,1275,3655
732,2207,666,3660
733,452,736,3665
734,2499,1752,3670
735,1526,104,3675
736,1496,2310,3680
737,244,1596,3685
738,1056,1709,3690
739,2110,2609,3695
740,1555,1231,3700
741,1059,1143,3705
742,326,2282,3710
743,2060,2165,3715
744,1328,2057,3720
745,1562,463,3725
746,2212,963,3730
747,239,1653,3735
748,672,2142,3740
749,1996,1137,3745
750,2073,2046,3750
751,17,2458,3755
752,708,1620,3760
753,411,1847,3765
754,1276,1144,3770
755,1952,565,3775
756,1941,1180,3780
757,439,2032,3785
758,115,1684,3790
759,2250,1361,3795
760,365,278,3800
761,1511,248,3805
762,975,2585,3810
763,2379,1327,3815
764,1628,1153,3820
765,1589,1778,3825
766,206,1340,3830
767,272,303,3835
768,54,2048,3840
769,1364,979,3845
770,730,918,3850
771,2341,595,3855
772,2603,934,3860
773,2517,1283,3865
774,2636,2446,3870
775,330,2274,3875
776,2169,1013,3880
777,2494,1617,3885
778,2601,92,3890
779,2373,1389,3895
780,68,819,3900
781,747,1608,3905
782,196,1610,3910
783,709,2550,3915
784,1047,978,3920
785,1593,1320,3925
786,712,42,3930
787,918,2307,3935
788,1740,886,3940
789,883,343,3945
790,1518,1655,3950
791,1413,884,3955
792,872,1733,3960
793,1127,2498,3965
794,1149,2226,3970
795,825,1253,3975
796,267,2178,3980
797,606,610,3985
798,1363,2228,3990
799,1001,1825,3995
800,1040,1657,4000
801,958,2479,4005
802,2580,2613,4010
803,332,1314,4015
804,2150,612,4020
805,1834,2148,4025
806,1232,836,4030
807,410,505,4035
808,971,1596,4040
809,1188,1129,4045
810,134,1947,4050
811,1838,1401,4055
812,1452,817,4060
813,1163,1789,4065
814,2366,2336,4070
815,1611,178,4075
816,2606,2492,4080
817,985,1622,4085
818,1631,834,4090
819,202,109,4095
820,628,1020,4100
821,1949,1558,4105
822,2105,1723,4110
823,2185,612,4115
824,424,366,4120
825,623,1783,4125
826,91,2144,4130
827,1730,1906,4135
828,2294,876,4140
829,480,395,4145
830,2532,2535,4150
831,425,1212,4155
832,1536,946,4160
833,2287,2156,4165
834,2095,2282,4170
835,601,425,4175
836,2642,599,4180
837,1275,120,4185
838,445,4,4190
839,1579,1120,4195
840,2569,2290,4200
841,2436,2333,4205
842,1510,3,4210
843,2625,1986,4215
844,473,1702,4220
845,1275,313,4225
846,437,212,4230
847,1018,1149,4235
848,1053,351,4240
849,1182,1217,4245
850,418,772,4250
851,2433,1189,4255
852,839,1017,4260
853,1013,2047,4265
854,337,600,4270
855,1884,308,4275
856,1580,958,4280
857,890,1036,4285
858,1616,1169,4290
859,376,1730,4295
860,1178,2461,4300
861,597,458,4305
862,2327,1915,4310
863,372,975,4315
864,2172,517,4320
865,1399,562,4325
866,524,2038,4330
867,82,1975,4335
868,2297,360,4340
869,2167,1545,4345
870,835,1097,4350
871,2026,2613,4355
872,622,1643,4360
873,1892,798,4365
874,171,735,4370
875,2483,2116,4375
876,517,1191,4380
877,2312,2331,4385
878,1305,226,4390
879,2361,1683,4395
880,498,1144,4400
881,2419,300,4405
882,2239,352,4410
883,375,416,4415
884,271,2334,4420
885,59,1665,4425
886,2093,2447,4430
887,2557,1762,4435
888,432,1267,4440
889,588,1027,4445
890,2013,2592,4450
891,2220,2110,4455
892,1063,948,4460
893,2232,1494,4465
894,1096,2067,4470
895,1192,1541,4475
896,1803,1913,4480
897,203,1779,4485
898,1839,2356,4490
899,1870,190,4495
900,2066,2406,4500
901,2497,919,4505
902,239,1076,4510
903,1370,2190,4515
904,2092,1076,4520
905,1079,157,4525
906,145,1307,4530
907,1283,573,4535
908,1348,2192,4540
909,1409,743,4545
910,1146,269,4550
911,1974,1175,4555
912,717,2527,4560
913,2334,1751,4565
914,1747,2437,4570
915,1781,1876,4575
916,1729,638,4580
917,2605,1069,4585
918,1130,2059,4590
919,1190,2415,4595
920,1183,1818,4600
921,1579,2075,4605
922,1325,2296,4610
923,699,2015,4615
924,1689,1073,4620
925,292,549,4625
926,1973,1996,4630
927,2156,236,4635
928,894,505,4640
929,1409,1105,4645
930,1628,31,4650
931,2495,1224,4655
932,2383,2004,4660
933,218,1886,4665
934,2255,366,4670
935,379,1831,4675
936,1251,1604,4680
937,1514,2558,4685
938,1825,29,4690
939,2123,1466,4695
940,2508,2380,4700
941,347,2496,4705
942,1260,2191,4710
943,1255,1339,4715
944,918,360,4720
945,442,476,4725
946,2077,1316,4730
947,1703,1061,4735
948,8,258,4740
949,1763,1687,4745
950,1090,2101,4750
951,1719,1161,4755
952,1491,2207,4760
953,1236,1626,4765
954,1245,2141,4770
955,160,1015,4775
956,152,165,4780
957,1964,2309,4785
958,1299,2589,4790
959,2106,1347,4795
960,2124,2012,4800
961,1604,1972,4805
962,2409,2174,4810
963,1169,24,4815
964,2360,751,4820
965,494,1521,4825
966,1468,681,4830
967,2564,2525,4835
968,1191,229,4840
969,2157,2301,4845
970,2308,1380,4850
971,680,1418,4855
972,1043,1132,4860
973,558,445,4865
974,1314,979,4870
975,1725,75,4875
976,1128,1796,4880
977,1554,817,4885
978,1074,1826,4890
979,263,699,4895
980,836,430,4900
981,16,39,4905
982,377,1326,4910
983,1061,475,4915
984,937,957,4920
985,113,2315,4925
986,32,300,4930
987,2618,1917,4935
988,1732,110,4940
989,333,2611,4945
990,2610,774,4950
991,437,1376,4955
992,2339,1920,4960
993,1230,1805,4965
994,1679,1613,4970
995,2507,0,4975
996,1600,1324,4980
997,380,1732,4985
998,1812,1759,4990
999,1182,35,4995
1000,1705,1830,5000
1001,1632,2470,5005
1002,15,61,5010
1003,383,1954,5015
1004,721,758,5020
1005,2258,1519,5025
1006,949,1117,5030
1007,1499,1030,5035
1008,576,669,5040
1009,1172,2178,5045
1010,1675,363,5050
1011,1346,2215,5055
1012,2402,2599,5060
1013,1652,2598,5065
1014,929,200,5070
1015,1501,313,5075
1016,2128,1458,5080
1017,1451,2361,5085
1018,1560,2045,5090
1019,2180,821,5095
1020,32,1918,5100
1021,291,369,5105
1022,1675,2078,5110
1023,2012,1239,5115
1024,126,2338,5120
1025,223,307,5125
1026,2516,1295,5130
1027,1299,2358,5135
1028,502,842,5140
1029,320,909,5145
1030,1617,1578,5150
1031,669,1146,5155
1032,925,1121,5160
1033,1243,1,5165
1034,221,1733,5170
1035,1260,2047,5175
1036,2637,279,5180
1037,2070,154,5185
1038,942,1625,5190
1039,165,1682,5195
1040,1568,863,5200
1041,163,1147,5205
1042,494,936,5210
1043,1690,484,5215
1044,1029,98,5220
1045,2466,2533,5225
1046,176,1361,5230
1047,1167,461,5235
1048,665,413,5240
1049,1501,1227,5245
1050,478,718,5250
1051,1694,617,5255
1052,2120,2428,5260
1053,2049,2579,5265
1054,477,2363,5270
1055,1426,606,5275
1056,214,2384,5280
1057,402,1175,5285
1058,1183,1419,5290
1059,2270,2432,5295
1060,2157,402,5300
1061,1059,1849,5305
1062,1073,625,5310
1063,1092,982,5315
1064,913,2104,5320
1065,945,2008,5325
1066,2258,1888,5330
1067,552,1277,5335
1068,2013,2263,5340
1069,977,2533,5345
1070,1941,1415,5350
1071,330,984,5355
1072,1949,2353,5360
1073,204,482,5365
1074,57,2413,5370
1075,2550,1203,5375
1076,1501,1167,5380
1077,51,1459,5385
1078,926,1646,5390
1079,1936,2554,5395
1080,1441,1554,5400
1081,1199,1190,5405
1082,194,1385,5410
1083,309,1114,5415
1084,2217,1556,5420
1085,478,20,5425
1086,1613,926,5430
1087,169,1765,5435
1088,277,2434,5440
1089,1280,475,5445
1090,1849,2506,5450
1091,1404,1786,5455
1092,64,262,5460
1093,244,1690,5465
1094,0,270,5470
1095,1643,1011,5475
1096,2235,187,5480
1097,161,1917,5485
1098,1087,1193,5490
1099,39,33,5495
1100,2026,2611,5500
1101,1584,189,5505
1102,1928,1488,5510
1103,359,2275,5515
1104,689,2270,5520
1105,428,1947,5525
1106,1699,1176,5530
1107,2401,985,5535
1108,496,1172,5540
1109,1565,1902,5545
1110,90,1353,5550
1111,698,59,5555
1112,671,984,5560
1113,2401,314,5565
1114,357,712,5570
1115,1275,633,5575
1116,157,859,5580
1117,271,2046,5585
1118,1039,1930,5590
1119,1994,2163,5595
1120,1809,2554,5600
1121,680,2575,5605
1122,906,1022,5610
1123,775,2398,5615
1124,2580,500,5620
1125,668,2327,5625
1126,66,880,5630
1127,2006,1637,5635
1128,2541,1469,5640
1129,1833,639,5645
1130,1881,1619,5650
1131,2182,1018,5655
1132,1293,138,5660
1133,2403,219,5665
1134,1168,2319,5670
1135,1464,739,5675
1136,2041,260,5680
1137,1168,2408,5685
1138,1758,635,5690
1139,1754,2620,5695
1140,382,2357,5700
1141,1849,2229,5705
1142,1128,731,5710
1143,435,1838,5715
1144,2592,1399,5720
1145,80,1993,5725
1146,2139,2622,5730
1147,892,1117,5735
1148,334,467,5740
1149,1110,2498,5745
1150,282,886,5750
1151,1486,929,5755
1152,1176,921,5760
1153,2013,648,5765
1154,933,1185,5770
1155,1065,2266,5775
1156,1270,670,5780
1157,241,700,5785
1158,419,2412,5790
1159,1477,103,5795
1160,2483,857,5800
1161,1350,1318,5805
1162,166,1852,5810
1163,2255,2053,5815
1164,1082,1559,5820
1165,659,1808,5825
1166,1510,897,5830
1167,1157,1255,5835
1168,2413,1329,5840
1169,1873,1640,5845
1170,2564,2029,5850
1171,2209,1863,5855
1172,1234,1785,5860
1173,64,538,5865
1174,160,1881,5870
1175,292,142,5875
1176,321,1067,5880
1177,0,2140,5885
1178,190,2530,5890
1179,2609,1194,5895
1180,1958,1389,5900
1181,980,1351,5905
1182,1564,897,5910
1183,1317,111,5915
1184,1854,531,5920
1185,962,432,5925
1186,1386,2642,5930
1187,2292,787,5935
1188,21,1134,5940
1189,2257,2215,5945
1190,2205,2414,5950
1191,1968,585,5955
1192,2130,2287,5960
1193,2574,1489,5965
1194,1142,1530,5970
1195,2545,234,5975
1196,1058,229,5980
1197,1563,520,5985
1198,185,1112,5990
1199,1046,2261,5995
1200,1736,671,6000
1201,1990,1869,6005
1202,2474,847,6010
1203,742,2013,6015
1204,1127,943,6020
1205,2318,2382,6025
1206,530,733,6030
1207,782,752,6035
1208,212,443,6040
1209,1711,952,6045
1210,1773,371,6050
1211,1108,2172,6055
1212,1992,345,6060
1213,1072,747,6065
1214,593,1205,6070
1215,21,2273,6075
1216,562,519,6080
1217,2564,772,6085
1218,2608,2411,6090
1219,161,1482,6095
1220,599,1443,6100
1221,1605,1650,6105
1222,1771,2464,6110
1223,2480,1833,6115
1224,2188,1933,6120
1225,1271,2371,6125
1226,255,2426,6130
1227,774,813,6135
1228,2594,2165,6140
1229,261,401,6145
1230,2462,790,6150
1231,1692,1461,6155
1232,941,1445,6160
1233,46,2112,6165
1234,2353,2254,6170
1235,940,1106,6175
1236,1859,1697,6180
1237,1905,1779,6185
1238,98,801,6190
1239,440,1876,6195
1240,550,1707,6200
1241,2524,842,6205
1242,1407,2559,6210
1243,839,1506,6215
1244,2151,1517,6220
1245,587,1955,6225
1246,12,1374,6230
1247,2594,139,6235
1248,1700,2449,6240
1249,842,1461,6245
1250,580,2313,6250
1251,2081,1012,6255
1252,312,2625,6260
1253,2582,533,6265
1254,932,2570,6270
1255,825,1403,6275
1256,1271,404,6280
1257,810,2050,6285
1258,498,1896,6290
1259,1168,648,6295
1260,1917,2589,6300
1261,2189,2040,6305
1262,1756,224,6310
1263,1567,2112,6315
1264,2454,1419,6320
1265,2354,1047,6325
1266,545,1625,6330
1267,1725,2530,6335
1268,1653,1319,6340
1269,2494,1276,6345
1270,235,287,6350
1271,1782,2075,6355
1272,989,788,6360
1273,874,306,6365
1274,1553,844,6370
1275,2449,1873,6375
1276,903,1802,6380
1277,1090,1138,6385
1278,888,2052,6390
1279,1013,306,6395
1280,1130,1812,6400
1281,459,97,6405
1282,753,1757,6410
1283,1682,898,6415
1284,1825,43,6420
1285,964,1877,6425
1286,1417,2600,6430
1287,933,1325,6435
1288,349,118,6440
1289,747,1623,6445
1290,162,728,6450
1291,2564,2607,6455
1292,2423,2437,6460
1293,296,2191,6465
1294,1553,58,6470
1295,633,1734,6475
1296,659,1986,6480
1297,1855,1992,6485
1298,1936,2041,6490
1299,153,1116,6495
1300,88,1705,6500
1301,799,1055,6505
1302,2443,934,6510
1303,1157,1907,6515
1304,1533,873,6520
1305,953,5,6525
1306,1861,194,6530
1307,2228,1651,6535
1308,680,1574,6540
1309,273,562,6545
1310,1084,2486,6550
1311,206,1574,6555
1312,641,1898,6560
1313,1354,254,6565
1314,2549,1190,6570
1315,2588,1784,6575
1316,718,1070,6580
1317,846,1078,6585
1318,22,96,6590
1319,1475,2269,6595
1320,2210,18,6600
1321,483,2483,6605
1322,2607,1545,6610
1323,732,1822,6615
1324,673,1795,6620
1325,625,1978,6625
1326,1087,1126,6630
1327,75,1880,6635
1328,1127,1094,6640
1329,217,2588,6645
1330,687,2506,6650
1331,1346,797,6655
1332,1364,151,6660
1333,177,48,6665
1334,2462,1747,6670
1335,81,1728,6675
1336,1775,1335,6680
1337,796,2389,6685
1338,780,1626,6690
1339,925,25,6695
1340,150,1936,6700
1341,2336,237,6705
1342,273,2193,6710
1343,373,1730,6715
1344,1206,422,6720
1345,1402,2000,6725
1346,2150,818,6730
1347,1674,2328,6735
1348,349,1769,6740
